PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,BLK_PER_SHOT,DREB,STL,BLK,LOOSE_BALLS_RECOVERED,AVG_SPEED_DEF,HEIGHT
Miles Plumlee,203101,CHA,0.303251202799242,0.0533333333333333,3.25490196078431,0.016864828400371,4.70588235294118,1.56862745098039,1.17647058823529,0.823529411764706,4.07,83
Tomas Satoransky,203107,WAS,0.123629577793329,0.145205479452055,3.12195121951219,0.00496007142502852,3.2520325203252,1.30081300813008,0.32520325203252,0.975609756097561,4.15,79
Jae Crowder,203109,BOS,0.0918388645376748,0.202234636871508,2.95061728395062,0.00533542007540727,6.17283950617284,1.23456790123457,0.37037037037037,1.12345679012346,3.79,78
Draymond Green,203110,GSW,0.244001214943809,0.218229166666667,4.82926829268293,0.023846835184302,8.04878048780488,2.5609756097561,1.70731707317073,1.5,3.49,79
Quincy Acy,203112,BKN,0.241940673058362,0.172340425531915,3.40939597315436,0.0160378493244056,6.97986577181208,1.0738255033557,1.0738255033557,0.51006711409396,3.78,79
Will Barton,203115,DEN,0.0950639853747715,0.13921568627451,2.24561403508772,0.0101035615054307,4.63157894736842,1.12280701754386,0.701754385964912,0.884210526315789,3.69,78
Mike Scott,203118,ATL,0.167872939284278,0.194594594594595,1.44444444444444,0.011528706479133,5.55555555555556,0.740740740740741,0.740740740740741,1.03703703703704,3.94,80
Justin Hamilton,203120,BKN,0.364664053240952,0.176923076923077,2,0.0216463603191292,6.30434782608696,1.08695652173913,1.52173913043478,0.565217391304348,4.02,84
Kyle O'Quinn,203124,NYK,0.342149362477231,0.127659574468085,2.16774193548387,0.0489526947517063,9.29032258064516,1.03225806451613,3.35483870967742,1.41935483870968,3.8,82
Mirza Teletovic,203141,MIL,0.171641791044776,0.158333333333333,1.075,0.00778816199376947,5.25,0.5,0.5,0.6,3.78,81
Kent Bazemore,203145,ATL,0.118257432265503,0.145562130177515,3.97037037037037,0.0148124636301116,3.85185185185185,1.77777777777778,1.03703703703704,0.859259259259259,4,77
Willie Reed,203186,MIA,0.2596281335759,0.11304347826087,1.34246575342466,0.030282710735221,7.94520547945205,0.821917808219178,1.91780821917808,0.849315068493151,3.94,83
Justin Holiday,203200,NYK,0.135356454720617,0.18099173553719,2.95918367346939,0.0121728545343883,4.89795918367347,1.42857142857143,0.816326530612245,1.30612244897959,3.97,78
JaMychal Green,203210,MEM,0.163494940341338,0.186335403726708,2.17518248175182,0.00939319932368965,7.15328467153285,0.875912408759124,0.583941605839416,0.715328467153285,3.96,81
Aron Baynes,203382,DET,0.35469622468539,0.0931034482758621,1.10967741935484,0.0210981591856111,7.74193548387097,0.516129032258065,1.29032258064516,0.72258064516129,3.87,82
Alex Len,203458,PHX,0.397147007744148,0.115789473684211,1.61576354679803,0.037913862620577,9.06403940886699,0.985221674876847,2.5615763546798,0.886699507389163,3.77,85
Allen Crabbe,203459,POR,0.0800504021050291,0.141958041958042,1.95087719298246,0.00624625875126877,3.64912280701754,0.982456140350877,0.421052631578947,0.884210526315789,3.87,78
Andre Roberson,203460,OKC,0.193945127719962,0.18109756097561,3.27152317880795,0.0191065764836257,5.16556291390729,1.58940397350993,1.32450331125828,0.95364238410596,4.16,79
Ben McLemore,203463,SAC,0.101920815366523,0.165873015873016,2.7379679144385,0.00328331746396559,3.20855614973262,1.06951871657754,0.213903743315508,0.79144385026738,4.21,77
CJ McCollum,203468,POR,0.122341907326586,0.192777777777778,1.75358166189112,0.00818652171065558,3.32378223495702,1.03151862464183,0.573065902578797,1.18051575931232,3.85,75
Cody Zeller,203469,CHA,0.269654483859131,0.067032967032967,2.82437275985663,0.021054072120724,6.16487455197133,1.4336917562724,1.4336917562724,1.53405017921147,3.85,84
Dennis Schroder,203471,ATL,0.081399519880798,0.131794871794872,2.08860759493671,0.00358802317862973,3.29113924050633,1.13924050632911,0.253164556962025,1.48101265822785,3.84,73
Dewayne Dedmon,203473,SAS,0.360914316267879,0.168965517241379,2.38202247191011,0.0291944165678314,11.0112359550562,1.12359550561798,1.79775280898876,0.98876404494382,3.76,84
Gorgui Dieng,203476,MIN,0.283691808773735,0.157865168539326,3.24458204334365,0.0220204698617757,7.05882352941177,1.36222910216718,1.48606811145511,1.18885448916409,3.82,83
Isaiah Canaan,203477,CHI,0.0704785722405365,0.108988764044944,2.38961038961039,0,2.85714285714286,1.55844155844156,0,1.01298701298701,4.15,72
Kelly Olynyk,203482,BOS,0.26147930332504,0.235652173913044,2.6078431372549,0.0119029906263949,7.25490196078431,1.17647058823529,0.784313725490196,1.03921568627451,3.79,84
Kentavious Caldwell-Pope,203484,DET,0.059303566521603,0.116571428571429,2.71386430678466,0.00353227394550584,2.94985250737463,1.41592920353982,0.23598820058997,1.08554572271386,3.83,77
Michael Carter-Williams,203487,CHI,0.138155413051679,0.160952380952381,3.72916666666667,0.0157688911315756,6.25,1.66666666666667,1.04166666666667,1.9375,4.01,78
Mike Muscala,203488,ATL,0.328551464506745,0.170434782608696,1.79310344827586,0.020667206310387,5.28735632183908,0.919540229885058,1.37931034482759,0.574712643678161,4.01,83
Reggie Bullock,203493,DET,0.0957757309890417,0.183132530120482,2.36496350364964,0.00442394682415917,4.37956204379562,1.45985401459854,0.291970802919708,0.642335766423358,3.99,79
Robert Covington,203496,PHI,0.105282407649302,0.182608695652174,5.34177215189873,0.0183897899885983,6.45569620253164,2.40506329113924,1.26582278481013,1.07594936708861,3.82,81
Rudy Gobert,203497,UTA,0.314445212923624,0.0924528301886793,1.98240469208211,0.0478859250851305,10.4398826979472,0.703812316715542,3.16715542521994,0.680351906158358,3.85,85
Shabazz Muhammad,203498,MIN,0.0790551940226561,0.144859813084112,0.882051282051282,0.00318015582763555,3.69230769230769,0.615384615384615,0.205128205128205,1.00512820512821,4.21,78
Steven Adams,203500,OKC,0.277267693687885,0.16583850931677,2.49833887043189,0.0193163928567979,5.58139534883721,1.46179401993356,1.32890365448505,1.3421926910299,3.77,84
Tim Hardaway Jr.,203501,ATL,0.0951068692028498,0.192696629213483,1.86764705882353,0.00420556817226007,3.38235294117647,1.02941176470588,0.294117647058824,0.823529411764706,3.78,78
Tony Snell,203503,MIL,0.0937490266919986,0.184615384615385,2.24657534246575,0.00408104964596894,3.97260273972603,0.958904109589041,0.273972602739726,0.808219178082192,3.91,79
Trey Burke,203504,WAS,0.08328570262105,0.136111111111111,2.34710743801653,0.00514218131331311,2.31404958677686,0.661157024793388,0.330578512396694,0.793388429752066,4.11,73
Victor Oladipo,203506,OKC,0.10021987012323,0.212849162011173,2.98203592814371,0.00526186550671765,4.4311377245509,1.43712574850299,0.359281437125749,1.44910179640719,3.93,76
Giannis Antetokounmpo,203507,MIL,0.168648648648649,0.168316831683168,3.03098591549296,0.031926065952531,7.77464788732394,1.80281690140845,2.14084507042254,1.47605633802817,3.6,83
Lucas Nogueira,203512,TOR,0.405038759689923,0.160169491525424,3.39583333333333,0.0462392108508015,6.04166666666667,1.875,3.125,0.958333333333333,3.83,84
James Ennis III,203516,MEM,0.134923192609303,0.183458646616541,2.48510638297872,0.00820288468111286,4.93617021276596,1.19148936170213,0.51063829787234,1.34468085106383,4.16,79
Alex Abrines,203518,OKC,0.127151541785688,0.168292682926829,2.27096774193548,0.0039578489091179,2.58064516129032,1.29032258064516,0.258064516129032,0.748387096774193,3.97,78
Matthew Dellavedova,203521,MIL,0.0980688128367685,0.19559748427673,1.86973180076628,0,2.45210727969349,1.0727969348659,0,0.827586206896552,3.74,76
Solomon Hill,203524,NOP,0.120037202813463,0.170718232044199,3,0.00761817697025102,4.32432432432432,1.21621621621622,0.540540540540541,1.05405405405405,3.83,79
Ian Clark,203546,GSW,0.0824381713714714,0.17093023255814,2.66666666666667,0.0040630586705672,3.61111111111111,1.38888888888889,0.277777777777778,0.972222222222222,3.98,75
Seth Curry,203552,DAL,0.0659663241915002,0.171621621621622,3.12925170068027,0.00221638573977415,2.99319727891156,1.49659863945578,0.136054421768707,1.07482993197279,3.91,74
Troy Daniels,203584,MEM,0.101639242663692,0.184545454545455,1.50561797752809,0.00368520941202484,2.69662921348315,0.674157303370786,0.224719101123595,1.07865168539326,3.9,76
Rodney McGruder,203585,MIA,0.122670755691856,0.190598290598291,2.03149606299213,0.00479627808820355,3.30708661417323,0.94488188976378,0.31496062992126,1.37007874015748,4.29,76
Jonathon Simmons,203613,SAS,0.0885953608247423,0.157608695652174,2.79545454545454,0.0107820586543991,3.86363636363636,1.36363636363636,0.681818181818182,0.863636363636364,3.87,78
Jamal Crawford,2037,LAC,0.0485222761358624,0.0826086956521739,2.26615969581749,0.00462203323241894,2.12927756653992,1.21673003802281,0.304182509505703,0.775665399239544,3.68,77
Jordan McRae,203895,CLE,0.127854615632036,0.144776119402985,1.76923076923077,0.0104515050167224,3.46153846153846,0.769230769230769,0.769230769230769,0.423076923076923,3.72,77
Zach LaVine,203897,MIN,0.0591386627704724,0.164824120603015,1.8494623655914,0.0031736460432568,3.2258064516129,0.967741935483871,0.21505376344086,0.827956989247312,4.03,77
Elfrid Payton,203901,ORL,0.10887533489141,0.181481481481481,3.60544217687075,0.0097492493078033,4.89795918367347,1.49659863945578,0.680272108843537,1.4421768707483,4.09,76
Semaj Christon,203902,OKC,0.105406002461577,0.135526315789474,2.66666666666667,0.0042655746795487,2.99319727891156,1.36054421768707,0.272108843537415,0.897959183673469,3.89,75
Jordan Clarkson,203903,LAL,0.0831315812501823,0.175609756097561,2.6986301369863,0.00197304816210564,3.28767123287671,1.50684931506849,0.136986301369863,1.35616438356164,3.95,77
Gary Harris,203914,DEN,0.0580159345135205,0.141860465116279,3.57281553398058,0.00363978834630766,2.71844660194175,1.68284789644013,0.258899676375405,1.17799352750809,3.78,76
Nik Stauskas,203917,PHI,0.101499352131795,0.18029197080292,1.53846153846154,0.00867415535412239,3.80952380952381,0.879120879120879,0.586080586080586,0.952380952380952,3.9,78
Rodney Hood,203918,UTA,0.10147291843919,0.157258064516129,1.39194139194139,0.00450164028517891,4.54212454212454,1.02564102564103,0.293040293040293,0.937728937728938,3.84,80
Jerami Grant,203924,OKC,0.185886402753873,0.166666666666667,2.03141361256545,0.031262211801485,4.18848167539267,0.837696335078534,2.09424083769634,0.670157068062827,3.93,81
Joe Harris,203925,BKN,0.143023737699862,0.169402985074627,1.75342465753425,0.00508391639499488,4.5662100456621,1.0958904109589,0.365296803652968,0.91324200913242,4.02,78
Sean Kilpatrick,203930,BKN,0.0672606928840495,0.14551724137931,1.92828685258964,0.0022306615584517,5.89641434262948,0.956175298804781,0.159362549800797,0.908366533864542,3.85,76
Aaron Gordon,203932,ORL,0.117660003667706,0.147682119205298,1.97909407665505,0.0101664760452408,4.87804878048781,1.11498257839721,0.696864111498258,0.961672473867596,3.98,81
TJ Warren,203933,PHX,0.0718871027640724,0.133132530120482,2.81672025723473,0.0110501307598807,3.98713826366559,1.41479099678457,0.771704180064309,1.11897106109325,4.1,80
Marcus Smart,203935,BOS,0.0937171552026159,0.197647058823529,3.90789473684211,0.00780457348005931,3.81578947368421,2.10526315789474,0.526315789473684,1.26315789473684,3.67,76
Kyle Anderson,203937,SAS,0.118170308086875,0.149333333333333,3.2992700729927,0.0174661048402943,7.00729927007299,1.75182481751825,1.16788321167883,1.02189781021898,3.82,81
Dwight Powell,203939,DAL,0.318452519786662,0.184375,3.52095808383234,0.0194721110689215,6.46706586826347,1.91616766467066,1.19760479041916,0.862275449101796,4.02,83
Noah Vonleh,203943,POR,0.234873769197745,0.196590909090909,1.96319018404908,0.0111722481356311,8.34355828220859,0.98159509202454,0.736196319018405,1.34969325153374,4.07,81
Julius Randle,203944,LAL,0.190824079485681,0.17710843373494,1.9448275862069,0.00983864620228257,9.24137931034483,0.96551724137931,0.689655172413793,1.29655172413793,3.6,81
Andrew Wiggins,203952,MIN,0.105551938993769,0.228708133971292,1.7741935483871,0.00625860558267618,3.01075268817204,1.0752688172043,0.43010752688172,1.08602150537634,3.64,80
Jabari Parker,203953,MIL,0.119853541606301,0.227536231884058,2.4306784660767,0.00681860798118064,5.42772861356932,1.17994100294985,0.471976401179941,1.29793510324484,3.92,80
Joel Embiid,203954,PHI,0.360995483128155,0.132624113475177,3.1496062992126,0.0590632567479771,9.29133858267717,1.41732283464567,3.93700787401575,0.913385826771654,3.77,84
Dante Exum,203957,UTA,0.130081300813008,0.198888888888889,1.72677595628415,0.00689952565761104,3.27868852459016,0.655737704918033,0.437158469945355,1.26775956284153,4.14,78
Dario Saric,203967,PHI,0.197670892715188,0.166666666666667,1.68821292775665,0.00896755426771512,7.45247148288973,1.06463878326996,0.608365019011407,1.29277566539924,3.98,82
Clint Capela,203991,HOU,0.31006031006031,0.134042553191489,1.51260504201681,0.0291779123203735,8.90756302521008,0.840336134453782,2.01680672268908,1.4453781512605,3.79,82
Nikola Jokic,203999,DEN,0.271757102059221,0.120779220779221,2.60431654676259,0.0143840542484332,9.7841726618705,1.15107913669065,1.00719424460432,1.20863309352518,3.64,82
Kristaps Porzingis,204001,NYK,0.29081058979863,0.209375,1.80487804878049,0.0342864979770966,6.70731707317073,0.853658536585366,2.4390243902439,1.03658536585366,3.7,87
Tyler Johnson,204020,MIA,0.128752301697189,0.186713286713287,2.76923076923077,0.0121633538420994,4.41471571906354,1.60535117056856,0.802675585284281,1.25752508361204,3.99,76
Tim Frazier,204025,NOP,0.0795588814493895,0.166233766233766,2.87659574468085,0.0024515812699191,3.74468085106383,1.53191489361702,0.170212765957447,1.2936170212766,3.89,73
Tarik Black,204028,LAL,0.344947735191638,0.173958333333333,2.39506172839506,0.0223713646532438,7.16049382716049,0.987654320987654,1.48148148148148,1.1358024691358,3.88,81
Joe Ingles,204060,UTA,0.0772665501844302,0.189830508474576,3.74683544303798,0.00266276128345094,4.89451476793249,2.0253164556962,0.168776371308017,1.29957805907173,3.91,80
Tyson Chandler,2199,PHX,0.223512723453946,0.0685314685314685,1.74358974358974,0.010822569386198,12.014652014652,1.02564102564103,0.732600732600733,0.659340659340659,3.59,85
Pau Gasol,2200,SAS,0.323990616125448,0.137606837606838,1.33333333333333,0.0261461211635024,9.41176470588235,0.627450980392157,1.72549019607843,0.564705882352941,3.71,84
Joe Johnson,2207,UTA,0.0747554387501825,0.212280701754386,1.54893617021277,0.00539319782923787,4.59574468085106,0.851063829787234,0.340425531914894,0.714893617021277,3.58,79
Richard Jefferson,2210,CLE,0.125104620941809,0.196666666666667,1.49019607843137,0.00288176133252644,4.31372549019608,0.588235294117647,0.196078431372549,1,3.84,79
Zach Randolph,2216,MEM,0.194757839646519,0.152413793103448,2.41295546558704,0.00264473301420222,9.39271255060729,0.809716599190283,0.161943319838057,1.27935222672065,3.83,81
Tony Parker,2225,SAS,0.063727369542066,0.15609756097561,1.49019607843137,0,2.66666666666667,0.784313725490196,0,0.909803921568627,3.89,74
Mike Dunleavy,2399,ATL,0.119762406838047,0.158823529411765,1.47770700636943,0.00388640051300487,4.84076433121019,0.764331210191083,0.254777070063694,0.560509554140127,3.91,81
Nene,2403,HOU,0.257325519445924,0.155357142857143,3.37777777777778,0.02002002002002,6.22222222222222,1.77777777777778,1.33333333333333,1.55555555555556,3.86,83
Luis Scola,2449,BKN,0.25450764051677,0.112658227848101,2.70866141732283,0.00452811392734641,7.8740157480315,1.25984251968504,0.31496062992126,0.78740157480315,3.87,81
LeBron James,2544,CLE,0.0801638130091927,0.143119266055046,2.32978723404255,0.00886184385431129,7.76595744680851,1.27659574468085,0.638297872340425,1.19148936170213,3.48,80
Carmelo Anthony,2546,NYK,0.0688768646677229,0.191794871794872,2.06376811594203,0.00815477768037349,5.91304347826087,0.927536231884058,0.579710144927536,0.846376811594203,3.54,80
Dwyane Wade,2548,CHI,0.0763118666320209,0.129447852760736,3.35099337748344,0.013242402171754,4.50331125827815,1.98675496688742,0.927152317880795,1.2317880794702,3.58,76
David West,2561,GSW,0.373709354291879,0.145070422535211,4.2258064516129,0.0348640302819006,7.41935483870968,1.93548387096774,2.25806451612903,0.806451612903226,3.49,81
Boris Diaw,2564,UTA,0.151063829787234,0.1625,1.15909090909091,0.00373134328358209,3.40909090909091,0.454545454545455,0.227272727272727,0.727272727272727,3.68,80
Leandro Barbosa,2571,PHX,0.0365205843293493,0.07875,2.75862068965517,0.00433651344319167,3.58620689655172,1.37931034482759,0.275862068965517,1.02068965517241,3.82,75
Zaza Pachulia,2585,GSW,0.274096385542169,0.0809523809523809,4.04444444444445,0.0164365548980934,8.44444444444444,2,1.11111111111111,1.62222222222222,3.82,83
Kyle Korver,2594,CLE,0.110221928883755,0.14025974025974,1.77946768060836,0.00656419233083529,3.95437262357414,0.760456273764259,0.456273764258555,0.714828897338403,3.86,79
Dwight Howard,2730,ATL,0.204074152806386,0.0801075268817204,2.38127090301003,0.0246654745020657,11.7725752508361,1.20401337792642,1.73913043478261,0.749163879598662,3.58,83
Shaun Livingston,2733,GSW,0.0855152027027027,0.155769230769231,2.18181818181818,0.0102235550708833,3.63636363636364,1.13636363636364,0.681818181818182,1.40909090909091,3.77,79
Devin Harris,2734,DAL,0.0680751893532857,0.141489361702128,3.07692307692308,0.00389021804672152,4.2603550295858,1.65680473372781,0.236686390532544,1.20710059171598,3.71,75
Luol Deng,2736,LAL,0.142235123367199,0.2,2.05283018867925,0.00869470709705467,6.18867924528302,1.35849056603774,0.60377358490566,0.649056603773585,3.91,81
Andre Iguodala,2738,GSW,0.0964786902286902,0.143243243243243,3.33333333333333,0.010968760968761,5,1.51515151515152,0.757575757575758,1.27272727272727,3.76,78
Kris Humphries,2743,ATL,0.27936838452195,0.0736842105263158,1.69491525423729,0.0209139391404371,8.47457627118644,0.677966101694915,1.35593220338983,0.677966101694915,3.92,81
Al Jefferson,2744,IND,0.271469973219854,0.0602272727272727,1.71830985915493,0.00891682828417932,8.73239436619718,0.845070422535211,0.563380281690141,0.845070422535211,3.81,82
JR Smith,2747,CLE,0.0709836303056642,0.152469135802469,2.91929824561403,0.00591540964211772,3.2280701754386,1.40350877192982,0.421052631578947,0.814035087719298,3.81,78
Jameer Nelson,2749,DEN,0.0783371305514809,0.14496644295302,1.75824175824176,0.00213033382331011,3.22344322344322,1.02564102564103,0.146520146520147,1.11355311355311,3.44,72
Tony Allen,2754,MEM,0.121457109283196,0.18,4.82909090909091,0.00939104915627293,4.65454545454546,2.47272727272727,0.581818181818182,1.70181818181818,4.03,76
Beno Udrih,2757,DET,0.10626537816924,0.143529411764706,2.29787234042553,0,3.68794326241135,0.851063829787234,0,0.907801418439716,3.66,75
Trevor Ariza,2772,HOU,0.0797590155737405,0.131884057971014,3.5606936416185,0.00324156989229884,5.89595375722543,2.19653179190751,0.23121387283237,1.00578034682081,3.84,80
